IRIweek,SKU#,sales,lagsales,ARSP,APP,ARP,APC,brand,form,formula,size,display,feature,month,season
597,93,0,0,1.105,0,0,0,PRL,L,RG,MD,0,0,2,winter
597,95,1,1,3.378,3.19,3.19,0,PRL,S,RG,XL,0,0,2,winter
597,97,1,0,1.177,1.29,1.49,0.2,PRL,S,RG,MD,0,2,2,winter
597,99,0,4,2.072,0,0,0,PRL,S,RG,LR,0,0,2,winter
597,103,0,1,1.182,0,0,0,PRL,S,UN,MD,0,0,2,winter
597,104,0,0,3.99,0,0,0,SNG,B,RG,XL,0,0,2,winter
597,106,1,1,1.985,1.99,1.99,0,SNG,B,RG,SM,0,0,2,winter
597,107,1,0,3.38,3.39,3.39,0,SNG,B,RG,MD,0,0,2,winter
597,108,1,0,4.078,4.29,4.29,0,SNG,B,RG,LR,0,4,2,winter
597,111,0,2,3.38,0,0,0,SNG,B,LT,MD,0,0,2,winter
597,112,2,1,4.078,4.29,4.29,0,SNG,B,LT,LR,4,0,2,winter
597,114,3,3,1.273,1.19,1.19,0,SNG,S,RG,SM,0,0,2,winter
597,115,2,0,2.875,2.99,2.99,0,SNG,S,RG,MD,0,1,2,winter
597,116,0,0,3.29,0,0,0,SNG,S,RG,LR,0,0,2,winter
597,118,0,0,2.74,0,0,0,SNG,S,LT,MD,0,0,2,winter
597,124,0,2,2.258,0,0,0,STP,B,RG,MD,0,0,2,winter
597,125,0,0,3.346,0,0,0,STP,B,RG,LR,0,0,2,winter
597,126,0,0,1.967,0,0,0,STP,F,RG,SM,0,0,2,winter
597,130,1,2,1.826,1.99,1.99,0,TSN,S,RG,MD,0,0,2,winter
597,131,0,0,2.59,0,0,0,TSN,S,RG,LR,0,0,2,winter
598,16,0,0,1.19,0,0,0,ARM,S,RG,SM,0,0,2,winter
598,17,0,1,2.041,0,0,0,ARM,S,RG,MD,0,0,2,winter
598,19,0,0,3.102,0,0,0,ARM,S,RG,LR,0,0,2,winter
598,20,0,0,6.178,0,0,0,BNC,S,RG,XL,0,0,2,winter
598,23,0,1,2.821,0,0,0,BNC,S,RG,MD,0,4,2,winter
598,25,0,0,1.69,0,0,0,BNC,S,ST,SM,0,0,2,winter
598,26,0,2,2.818,0,0,0,BNC,S,ST,MD,0,0,2,winter
598,27,0,0,3.876,0,0,0,BNC,S,ST,LR,0,4,2,winter
598,29,3,0,2.821,2.89,2.89,0,BNC,S,UN,MD,0,4,2,winter
598,30,0,1,0.99,0,0,0,CLF,S,RG,SM,0,0,2,winter
598,31,0,0,1.29,0,0,0,CLF,S,RG,SM,0,0,2,winter
598,32,0,1,1.79,0,0,0,CLF,S,RG,MD,0,0,2,winter
598,34,0,0,5.218,0,0,0,DWN,B,RG,XL,4,0,2,winter
598,35,0,0,1.29,0,0,0,DWN,B,RG,SM,0,0,2,winter
598,36,0,0,1.79,0,0,0,DWN,B,RG,SM,0,0,2,winter
598,37,0,1,3.19,0,0,0,DWN,B,RG,MD,0,0,2,winter
598,38,0,0,4.39,0,0,0,DWN,B,RG,LR,4,0,2,winter
598,39,0,0,5.166,0,0,0,DWN,B,LT,XL,0,4,2,winter
598,40,0,2,1.767,0,0,0,DWN,B,LT,SM,0,0,2,winter
598,41,0,0,3.19,0,0,0,DWN,B,LT,MD,0,0,2,winter
598,42,0,0,4.362,0,0,0,DWN,B,LT,LR,0,0,2,winter
598,44,6,15,2.743,2.39,2.69,0.3,DWN,F,RG,SM,0,0,2,winter
598,45,0,0,4.905,0,0,0,DWN,F,RG,MD,0,0,2,winter
598,46,2,10,2.743,2.39,2.69,0.3,DWN,F,LT,SM,0,0,2,winter
598,50,0,1,1.89,0,0,0,DWN,S,RG,SM,0,0,2,winter
598,51,0,1,2.848,0,0,0,DWN,S,RG,MD,4,0,2,winter
598,53,1,0,2.848,2.99,2.99,0,DWN,S,LT,MD,0,0,2,winter
598,61,0,0,1.378,0,0,0,FNT,B,RG,SM,0,0,2,winter
598,62,1,1,2.509,2.29,2.29,0,FNT,B,RG,MD,0,0,2,winter
598,63,0,1,3.457,0,0,0,FNT,B,RG,LR,0,0,2,winter
598,65,1,1,1.09,1.09,1.09,0,GEN,B,RG,XL,0,0,2,winter
598,66,1,1,1.09,1.09,1.09,0,GEN,B,RG,XL,0,0,2,winter
598,72,0,2,1.928,0,0,0,GEN,S,UN,LR,0,0,2,winter
598,78,0,0,3.169,0,0,0,PRL,B,RG,XL,0,0,2,winter
598,80,0,1,1.109,0,0,0,PRL,B,RG,SM,0,0,2,winter
598,82,6,0,1.49,1.49,1.49,0,PRL,B,RG,MD,4,0,2,winter
598,88,0,0,1.19,0,0,0,PRL,L,RG,XL,0,0,2,winter
598,89,0,0,1.672,0,0,0,PRL,L,LT,MD,0,0,2,winter
598,91,0,0,4.184,0,0,0,PRL,L,RG,XL,0,0,2,winter
598,93,0,0,1.105,0,0,0,PRL,L,RG,MD,0,0,2,winter
598,95,0,1,3.378,0,0,0,PRL,S,RG,XL,0,0,2,winter
598,97,1,1,1.177,1.29,1.49,0.2,PRL,S,RG,MD,0,1,2,winter
598,99,0,0,2.072,0,0,0,PRL,S,RG,LR,0,0,2,winter
598,103,0,0,1.182,0,0,0,PRL,S,UN,MD,0,0,2,winter
598,104,0,0,3.99,0,0,0,SNG,B,RG,XL,0,0,2,winter
598,106,0,1,1.985,0,0,0,SNG,B,RG,SM,0,0,2,winter
598,107,0,1,3.38,0,0,0,SNG,B,RG,MD,0,0,2,winter
598,108,1,1,4.078,3.99,4.29,0.3,SNG,B,RG,LR,0,4,2,winter
598,111,0,0,3.38,0,0,0,SNG,B,LT,MD,0,0,2,winter
598,112,1,2,4.078,3.99,4.29,0.3,SNG,B,LT,LR,4,0,2,winter
598,114,1,3,1.273,1.19,1.19,0,SNG,S,RG,SM,0,0,2,winter
598,115,0,2,2.875,0,0,0,SNG,S,RG,MD,0,1,2,winter
598,116,0,0,3.29,0,0,0,SNG,S,RG,LR,0,0,2,winter
598,118,0,0,2.74,0,0,0,SNG,S,LT,MD,0,0,2,winter
598,124,0,0,2.258,0,0,0,STP,B,RG,MD,0,0,2,winter
598,125,0,0,3.346,0,0,0,STP,B,RG,LR,0,0,2,winter
598,126,0,0,1.967,0,0,0,STP,F,RG,SM,0,0,2,winter
598,130,3,1,1.826,1.99,1.99,0,TSN,S,RG,MD,0,0,2,winter
598,131,0,0,2.59,0,0,0,TSN,S,RG,LR,0,0,2,winter
599,16,3,0,1.19,1.19,1.19,0,ARM,S,RG,SM,0,0,2,winter
599,17,2,0,2.041,1.99,1.99,0,ARM,S,RG,MD,0,0,2,winter
599,19,0,0,3.102,0,0,0,ARM,S,RG,LR,0,0,2,winter
599,20,0,0,6.178,0,0,0,BNC,S,RG,XL,0,0,2,winter
599,23,1,0,2.821,2.89,2.89,0,BNC,S,RG,MD,0,4,2,winter
599,25,4,0,1.69,1.69,1.69,0,BNC,S,ST,SM,0,0,2,winter
599,26,0,0,2.818,0,0,0,BNC,S,ST,MD,0,0,2,winter
599,27,0,0,3.876,0,0,0,BNC,S,ST,LR,0,4,2,winter
599,29,0,3,2.821,0,0,0,BNC,S,UN,MD,0,4,2,winter
599,30,4,0,0.99,0.99,0.99,0,CLF,S,RG,SM,0,0,2,winter
599,31,0,0,1.29,0,0,0,CLF,S,RG,SM,0,0,2,winter
599,32,1,0,1.79,1.79,1.79,0,CLF,S,RG,MD,0,0,2,winter
599,34,0,0,5.218,0,0,0,DWN,B,RG,XL,4,0,2,winter
599,35,0,0,1.29,0,0,0,DWN,B,RG,SM,0,0,2,winter
599,36,0,0,1.79,0,0,0,DWN,B,RG,SM,0,0,2,winter
599,37,4,0,3.19,3.19,3.19,0,DWN,B,RG,MD,0,0,2,winter
599,38,1,0,4.39,4.39,4.39,0,DWN,B,RG,LR,4,0,2,winter
599,39,0,0,5.166,0,0,0,DWN,B,LT,XL,0,0,2,winter
599,40,1,0,1.767,1.79,1.79,0,DWN,B,LT,SM,0,0,2,winter
599,41,1,0,3.19,3.19,3.19,0,DWN,B,LT,MD,0,0,2,winter
599,42,0,0,4.362,0,0,0,DWN,B,LT,LR,0,0,2,winter
599,44,0,6,2.743,0,0,0,DWN,F,RG,SM,0,0,2,winter
599,45,0,0,4.905,0,0,0,DWN,F,RG,MD,0,0,2,winter
599,46,1,2,2.743,2.39,2.69,0.3,DWN,F,LT,SM,0,0,2,winter
599,50,0,0,1.89,0,0,0,DWN,S,RG,SM,0,0,2,winter
599,51,1,0,2.848,2.59,2.99,0.4,DWN,S,RG,MD,4,0,2,winter
599,53,0,1,2.848,0,0,0,DWN,S,LT,MD,4,0,2,winter
599,61,1,0,1.378,1.29,1.29,0,FNT,B,RG,SM,0,0,2,winter
599,62,0,1,2.509,0,0,0,FNT,B,RG,MD,0,0,2,winter
599,63,10,0,3.457,2.59,3.29,0.7,FNT,B,RG,LR,0,0,2,winter
599,65,2,1,1.09,1.09,1.09,0,GEN,B,RG,XL,0,0,2,winter
599,66,3,1,1.09,1.09,1.09,0,GEN,B,RG,XL,0,0,2,winter
599,72,0,0,1.928,0,0,0,GEN,S,UN,LR,0,0,2,winter
599,78,0,0,3.169,0,0,0,PRL,B,RG,XL,0,0,2,winter
599,80,2,0,1.109,1.09,1.09,0,PRL,B,RG,SM,0,0,2,winter
599,82,2,6,1.49,1.49,1.49,0,PRL,B,RG,MD,4,0,2,winter
599,88,1,0,1.19,1.19,1.19,0,PRL,L,RG,XL,0,0,2,winter
599,89,0,0,1.672,0,0,0,PRL,L,LT,MD,0,0,2,winter
599,91,1,0,4.184,3.99,3.99,0,PRL,L,RG,XL,0,0,2,winter
599,93,0,0,1.105,0,0,0,PRL,L,RG,MD,0,0,2,winter
599,95,2,0,3.378,3.19,3.19,0,PRL,S,RG,XL,0,0,2,winter
599,97,1,1,1.177,1.59,1.59,0,PRL,S,RG,MD,0,1,2,winter
599,99,3,0,2.072,1.79,2.29,0.5,PRL,S,RG,LR,0,0,2,winter
599,103,1,0,1.182,1.59,1.59,0,PRL,S,UN,MD,0,0,2,winter
599,104,0,0,3.99,0,0,0,SNG,B,RG,XL,0,0,2,winter
599,106,1,0,1.985,1.99,1.99,0,SNG,B,RG,SM,0,0,2,winter
599,107,6,0,3.38,3.39,3.39,0,SNG,B,RG,MD,4,0,2,winter
599,108,0,1,4.078,0,0,0,SNG,B,RG,LR,0,4,2,winter
599,111,1,0,3.38,3.39,3.39,0,SNG,B,LT,MD,0,0,2,winter
599,112,0,1,4.078,0,0,0,SNG,B,LT,LR,4,0,2,winter
599,114,6,1,1.273,1.19,1.19,0,SNG,S,RG,SM,0,0,2,winter
599,115,0,0,2.875,0,0,0,SNG,S,RG,MD,0,1,2,winter
599,116,0,0,3.29,0,0,0,SNG,S,RG,LR,0,0,2,winter
599,118,0,0,2.74,0,0,0,SNG,S,LT,MD,0,2,2,winter
599,124,2,0,2.258,2.29,2.29,0,STP,B,RG,MD,0,0,2,winter
599,125,0,0,3.346,0,0,0,STP,B,RG,LR,0,0,2,winter
599,126,0,0,1.967,0,0,0,STP,F,RG,SM,0,0,2,winter
599,130,9,3,1.826,0.99,1.99,1,TSN,S,RG,MD,0,0,2,winter
599,131,0,0,2.59,0,0,0,TSN,S,RG,LR,0,0,2,winter
600,16,2,3,1.19,1.19,1.19,0,ARM,S,RG,SM,0,0,3,winter
600,17,1,2,2.041,1.99,1.99,0,ARM,S,RG,MD,0,0,3,winter
600,19,0,0,3.102,0,0,0,ARM,S,RG,LR,0,0,3,winter
600,20,0,0,6.178,0,0,0,BNC,S,RG,XL,0,0,3,winter
600,23,2,1,2.821,2.89,2.89,0,BNC,S,RG,MD,0,4,3,winter
600,25,4,4,1.69,1.69,1.69,0,BNC,S,ST,SM,0,0,3,winter
600,26,0,0,2.818,0,0,0,BNC,S,ST,MD,0,0,3,winter
600,27,2,0,3.876,3.99,3.99,0,BNC,S,ST,LR,0,4,3,winter
600,29,0,0,2.821,0,0,0,BNC,S,UN,MD,0,4,3,winter
600,30,5,4,0.99,0.99,0.99,0,CLF,S,RG,SM,0,0,3,winter
600,31,0,0,1.29,0,0,0,CLF,S,RG,SM,0,0,3,winter
600,32,1,1,1.79,1.79,1.79,0,CLF,S,RG,MD,0,0,3,winter
600,34,3,0,5.218,5.39,5.39,0,DWN,B,RG,XL,4,0,3,winter
600,35,2,0,1.29,1.29,1.29,0,DWN,B,RG,SM,0,0,3,winter
600,36,3,0,1.79,1.79,1.79,0,DWN,B,RG,SM,0,0,3,winter
600,37,1,4,3.19,3.19,3.19,0,DWN,B,RG,MD,0,0,3,winter
600,38,1,1,4.39,4.39,4.39,0,DWN,B,RG,LR,4,0,3,winter
600,39,0,0,5.166,0,0,0,DWN,B,LT,XL,0,0,3,winter
600,40,0,1,1.767,0,0,0,DWN,B,LT,SM,0,0,3,winter
600,41,1,1,3.19,3.19,3.19,0,DWN,B,LT,MD,0,0,3,winter
600,42,0,0,4.362,0,0,0,DWN,B,LT,LR,0,0,3,winter
600,44,6,0,2.743,2.69,2.69,0,DWN,F,RG,SM,0,0,3,winter
600,45,0,0,4.905,0,0,0,DWN,F,RG,MD,0,0,3,winter
600,46,4,1,2.743,2.69,2.69,0,DWN,F,LT,SM,0,0,3,winter
600,50,5,0,1.89,1.89,1.89,0,DWN,S,RG,SM,0,0,3,winter
600,51,0,1,2.848,0,0,0,DWN,S,RG,MD,4,0,3,winter
600,53,1,0,2.848,2.99,2.99,0,DWN,S,LT,MD,4,0,3,winter
600,61,0,1,1.378,0,0,0,FNT,B,RG,SM,0,0,3,winter
600,62,0,0,2.509,0,0,0,FNT,B,RG,MD,0,0,3,winter
600,63,4,10,3.457,2.59,3.29,0.7,FNT,B,RG,LR,0,0,3,winter
600,65,2,2,1.09,1.09,1.09,0,GEN,B,RG,XL,0,0,3,winter
600,66,0,3,1.09,0,0,0,GEN,B,RG,XL,0,0,3,winter
600,72,2,0,1.928,1.99,1.99,0,GEN,S,UN,LR,0,0,3,winter
600,78,0,0,3.169,0,0,0,PRL,B,RG,XL,0,0,3,winter
600,80,1,2,1.109,0.99,1.09,0.1,PRL,B,RG,SM,0,0,3,winter
600,82,0,2,1.49,0,0,0,PRL,B,RG,MD,4,0,3,winter
600,88,1,1,1.19,1.19,1.19,0,PRL,L,RG,XL,0,0,3,winter
600,89,0,0,1.672,0,0,0,PRL,L,LT,MD,0,0,3,winter
600,91,1,1,4.184,3.99,3.99,0,PRL,L,RG,XL,0,0,3,winter
600,93,0,0,1.105,0,0,0,PRL,L,RG,MD,0,0,3,winter
600,95,0,2,3.378,0,0,0,PRL,S,RG,XL,0,0,3,winter
600,97,2,1,1.177,1.59,1.59,0,PRL,S,RG,MD,0,1,3,winter
600,99,6,3,2.072,1.79,2.29,0.5,PRL,S,RG,LR,0,0,3,winter
600,103,2,1,1.182,1.59,1.59,0,PRL,S,UN,MD,0,0,3,winter
600,104,0,0,3.99,0,0,0,SNG,B,RG,XL,0,0,3,winter
600,106,0,1,1.985,0,0,0,SNG,B,RG,SM,0,0,3,winter
600,107,18,6,3.38,1.99,3.39,1.4,SNG,B,RG,MD,4,0,3,winter
600,108,0,0,4.078,0,0,0,SNG,B,RG,LR,0,4,3,winter
600,111,27,1,3.38,1.99,3.39,1.4,SNG,B,LT,MD,4,0,3,winter
600,112,0,0,4.078,0,0,0,SNG,B,LT,LR,4,0,3,winter
600,114,0,6,1.273,0,0,0,SNG,S,RG,SM,0,0,3,winter
600,115,4,0,2.875,2.19,2.99,0.8,SNG,S,RG,MD,0,0,3,winter
600,116,0,0,3.29,0,0,0,SNG,S,RG,LR,0,0,3,winter
600,118,0,0,2.74,0,0,0,SNG,S,LT,MD,0,2,3,winter
600,124,2,2,2.258,2.29,2.29,0,STP,B,RG,MD,0,0,3,winter
600,125,0,0,3.346,0,0,0,STP,B,RG,LR,0,0,3,winter
600,126,0,0,1.967,0,0,0,STP,F,RG,SM,0,0,3,winter
600,130,8,9,1.826,0.99,1.99,1,TSN,S,RG,MD,0,0,3,winter
600,131,0,0,2.59,0,0,0,TSN,S,RG,LR,0,0,3,winter
601,16,0,2,1.19,0,0,0,ARM,S,RG,SM,0,0,3,winter
601,17,3,1,2.041,1.99,1.99,0,ARM,S,RG,MD,0,0,3,winter
601,19,0,0,3.102,0,0,0,ARM,S,RG,LR,0,0,3,winter
601,20,0,0,6.178,0,0,0,BNC,S,RG,XL,7,0,3,winter
601,23,4,2,2.821,2.89,2.89,0,BNC,S,RG,MD,0,4,3,winter
601,25,0,4,1.69,0,0,0,BNC,S,ST,SM,0,0,3,winter
601,26,3,0,2.818,2.89,2.89,0,BNC,S,ST,MD,0,0,3,winter
601,27,8,2,3.876,2.99,3.99,1,BNC,S,ST,LR,0,4,3,winter
601,29,0,0,2.821,0,0,0,BNC,S,UN,MD,0,0,3,winter
601,30,4,5,0.99,0.99,0.99,0,CLF,S,RG,SM,0,0,3,winter
601,31,0,0,1.29,0,0,0,CLF,S,RG,SM,0,0,3,winter
601,32,0,1,1.79,0,0,0,CLF,S,RG,MD,0,0,3,winter
601,34,8,3,5.218,4.29,5.39,1.1,DWN,B,RG,XL,4,0,3,winter
601,35,1,2,1.29,1.29,1.29,0,DWN,B,RG,SM,0,0,3,winter
601,36,1,3,1.79,1.79,1.79,0,DWN,B,RG,SM,0,0,3,winter
601,37,0,1,3.19,0,0,0,DWN,B,RG,MD,0,0,3,winter
601,38,1,1,4.39,4.39,4.39,0,DWN,B,RG,LR,4,0,3,winter
601,39,1,0,5.166,4.29,4.99,0.7,DWN,B,LT,XL,0,0,3,winter
601,40,0,0,1.767,0,0,0,DWN,B,LT,SM,0,0,3,winter
601,41,1,1,3.19,3.19,3.19,0,DWN,B,LT,MD,0,0,3,winter
601,42,0,0,4.362,0,0,0,DWN,B,LT,LR,4,0,3,winter
601,44,8,6,2.743,2.49,2.69,0.2,DWN,F,RG,SM,0,0,3,winter
601,45,0,0,4.905,0,0,0,DWN,F,RG,MD,4,0,3,winter
601,46,7,4,2.743,2.49,2.69,0.2,DWN,F,LT,SM,0,0,3,winter
601,50,5,5,1.89,1.89,1.89,0,DWN,S,RG,SM,0,0,3,winter
601,51,4,0,2.848,2.99,2.99,0,DWN,S,RG,MD,4,0,3,winter
601,53,0,1,2.848,0,0,0,DWN,S,LT,MD,4,0,3,winter
601,61,1,0,1.378,1.39,1.39,0,FNT,B,RG,SM,0,0,3,winter
601,62,2,0,2.509,2.29,2.29,0,FNT,B,RG,MD,0,0,3,winter
601,63,0,4,3.457,0,0,0,FNT,B,RG,LR,0,0,3,winter
601,65,3,2,1.09,1.09,1.09,0,GEN,B,RG,XL,0,0,3,winter
601,66,0,0,1.09,0,0,0,GEN,B,RG,XL,0,0,3,winter
601,72,0,2,1.928,0,0,0,GEN,S,UN,LR,0,0,3,winter
601,78,0,0,3.169,0,0,0,PRL,B,RG,XL,0,0,3,winter
601,80,3,1,1.109,0.99,1.09,0.1,PRL,B,RG,SM,0,0,3,winter
601,82,3,0,1.49,1.49,1.49,0,PRL,B,RG,MD,0,0,3,winter
601,88,1,1,1.19,1.19,1.19,0,PRL,L,RG,XL,0,0,3,winter
601,89,0,0,1.672,0,0,0,PRL,L,LT,MD,0,0,3,winter
601,91,1,1,4.184,3.99,3.99,0,PRL,L,RG,XL,0,0,3,winter
601,93,0,0,1.105,0,0,0,PRL,L,RG,MD,0,0,3,winter
601,95,0,0,3.378,0,0,0,PRL,S,RG,XL,0,0,3,winter
601,97,2,2,1.177,1.29,1.59,0.3,PRL,S,RG,MD,0,1,3,winter
601,99,1,6,2.072,1.79,2.29,0.5,PRL,S,RG,LR,0,0,3,winter
601,103,3,2,1.182,1.29,1.59,0.3,PRL,S,UN,MD,0,1,3,winter
601,104,0,0,3.99,0,0,0,SNG,B,RG,XL,0,0,3,winter
601,106,0,0,1.985,0,0,0,SNG,B,RG,SM,0,0,3,winter
601,107,1,18,3.38,2.19,3.39,1.2,SNG,B,RG,MD,4,0,3,winter
601,108,0,0,4.078,0,0,0,SNG,B,RG,LR,0,4,3,winter
601,111,0,27,3.38,0,0,0,SNG,B,LT,MD,4,0,3,winter
601,112,0,0,4.078,0,0,0,SNG,B,LT,LR,4,0,3,winter
601,114,4,0,1.273,1.19,1.19,0,SNG,S,RG,SM,0,0,3,winter
601,115,1,4,2.875,2.19,2.99,0.8,SNG,S,RG,MD,0,0,3,winter
601,116,0,0,3.29,0,0,0,SNG,S,RG,LR,0,0,3,winter
601,118,0,0,2.74,0,0,0,SNG,S,LT,MD,0,2,3,winter
601,124,1,2,2.258,2.29,2.29,0,STP,B,RG,MD,0,0,3,winter
601,125,0,0,3.346,0,0,0,STP,B,RG,LR,0,0,3,winter
601,126,0,0,1.967,0,0,0,STP,F,RG,SM,0,0,3,winter
601,130,7,8,1.826,0.99,1.99,1,TSN,S,RG,MD,0,0,3,winter
601,131,0,0,2.59,0,0,0,TSN,S,RG,LR,0,0,3,winter
602,16,0,0,1.19,0,0,0,ARM,S,RG,SM,0,0,3,winter
602,17,1,3,2.041,1.99,1.99,0,ARM,S,RG,MD,0,0,3,winter
602,19,0,0,3.102,0,0,0,ARM,S,RG,LR,0,0,3,winter
602,20,0,0,6.178,0,0,0,BNC,S,RG,XL,7,0,3,winter
602,23,0,4,2.821,0,0,0,BNC,S,RG,MD,0,4,3,winter
602,25,0,0,1.69,0,0,0,BNC,S,ST,SM,0,0,3,winter
602,26,1,3,2.818,2.89,2.89,0,BNC,S,ST,MD,0,0,3,winter
602,27,2,8,3.876,2.99,3.99,1,BNC,S,ST,LR,0,4,3,winter
602,29,1,0,2.821,2.89,2.89,0,BNC,S,UN,MD,0,0,3,winter
602,30,3,4,0.99,0.99,0.99,0,CLF,S,RG,SM,0,0,3,winter
602,31,0,0,1.29,0,0,0,CLF,S,RG,SM,0,0,3,winter
602,32,0,0,1.79,0,0,0,CLF,S,RG,MD,0,0,3,winter
602,34,1,8,5.218,4.29,5.39,1.1,DWN,B,RG,XL,4,0,3,winter
602,35,0,1,1.29,0,0,0,DWN,B,RG,SM,0,0,3,winter
602,36,0,1,1.79,0,0,0,DWN,B,RG,SM,0,0,3,winter
602,37,1,0,3.19,3.19,3.19,0,DWN,B,RG,MD,0,0,3,winter
602,38,0,1,4.39,0,0,0,DWN,B,RG,LR,4,0,3,winter
602,39,0,1,5.166,0,0,0,DWN,B,LT,XL,0,0,3,winter
602,40,1,0,1.767,1.79,1.79,0,DWN,B,LT,SM,0,0,3,winter
602,41,2,1,3.19,3.19,3.19,0,DWN,B,LT,MD,0,0,3,winter
602,42,0,0,4.362,0,0,0,DWN,B,LT,LR,4,0,3,winter
602,44,8,8,2.743,2.49,2.69,0.2,DWN,F,RG,SM,0,0,3,winter
602,45,0,0,4.905,0,0,0,DWN,F,RG,MD,7,0,3,winter
602,46,6,7,2.743,2.49,2.69,0.2,DWN,F,LT,SM,0,0,3,winter
602,50,2,5,1.89,1.89,1.89,0,DWN,S,RG,SM,0,0,3,winter
602,51,0,4,2.848,0,0,0,DWN,S,RG,MD,4,0,3,winter
602,53,0,0,2.848,0,0,0,DWN,S,LT,MD,4,0,3,winter
602,61,1,1,1.378,1.39,1.39,0,FNT,B,RG,SM,0,0,3,winter
602,62,5,2,2.509,2.29,2.29,0,FNT,B,RG,MD,0,0,3,winter
602,63,1,0,3.457,3.29,3.29,0,FNT,B,RG,LR,0,0,3,winter
602,65,2,3,1.09,0.89,1.09,0.2,GEN,B,RG,XL,0,0,3,winter
602,66,1,0,1.09,0.89,1.09,0.2,GEN,B,RG,XL,0,0,3,winter
602,72,1,0,1.928,1.69,1.99,0.3,GEN,S,UN,LR,0,2,3,winter
602,78,0,0,3.169,0,0,0,PRL,B,RG,XL,0,0,3,winter
602,80,0,3,1.109,0,0,0,PRL,B,RG,SM,0,0,3,winter
602,82,0,3,1.49,0,0,0,PRL,B,RG,MD,0,0,3,winter
602,88,1,1,1.19,1.19,1.19,0,PRL,L,RG,XL,0,0,3,winter
602,89,0,0,1.672,0,0,0,PRL,L,LT,MD,0,0,3,winter
602,91,0,1,4.184,0,0,0,PRL,L,RG,XL,0,0,3,winter
602,93,0,0,1.105,0,0,0,PRL,L,RG,MD,0,0,3,winter
602,95,1,0,3.378,3.19,3.19,0,PRL,S,RG,XL,0,0,3,winter
602,97,2,2,1.177,1.29,1.59,0.3,PRL,S,RG,MD,0,0,3,winter
602,99,1,1,2.072,1.79,2.29,0.5,PRL,S,RG,LR,0,0,3,winter
602,103,1,3,1.182,1.29,1.59,0.3,PRL,S,UN,MD,0,1,3,winter
602,104,0,0,3.99,0,0,0,SNG,B,RG,XL,4,0,3,winter
602,106,0,0,1.985,0,0,0,SNG,B,RG,SM,0,0,3,winter
602,107,1,1,3.38,3.39,3.39,0,SNG,B,RG,MD,4,0,3,winter
602,108,1,0,4.078,4.69,4.69,0,SNG,B,RG,LR,0,4,3,winter
602,111,0,0,3.38,0,0,0,SNG,B,LT,MD,4,0,3,winter
602,112,0,0,4.078,0,0,0,SNG,B,LT,LR,4,0,3,winter
602,114,2,4,1.273,1.19,1.19,0,SNG,S,RG,SM,0,0,3,winter
602,115,0,1,2.875,0,0,0,SNG,S,RG,MD,0,0,3,winter
602,116,0,0,3.29,0,0,0,SNG,S,RG,LR,0,0,3,winter
602,118,0,0,2.74,0,0,0,SNG,S,LT,MD,0,2,3,winter
602,124,8,1,2.258,1.99,2.29,0.3,STP,B,RG,MD,0,0,3,winter
602,125,0,0,3.346,0,0,0,STP,B,RG,LR,0,0,3,winter
602,126,0,0,1.967,0,0,0,STP,F,RG,SM,0,0,3,winter
602,130,13,7,1.826,0.99,1.99,1,TSN,S,RG,MD,0,0,3,winter
602,131,0,0,2.59,0,0,0,TSN,S,RG,LR,0,0,3,winter
603,16,0,0,1.19,0,0,0,ARM,S,RG,SM,0,0,3,winter
603,17,3,1,2.041,1.99,1.99,0,ARM,S,RG,MD,0,0,3,winter
603,19,0,0,3.102,0,0,0,ARM,S,RG,LR,0,0,3,winter
603,20,0,0,6.178,0,0,0,BNC,S,RG,XL,0,0,3,winter
603,23,1,0,2.821,2.89,2.89,0,BNC,S,RG,MD,0,4,3,winter
603,25,1,0,1.69,1.69,1.69,0,BNC,S,ST,SM,0,0,3,winter
603,26,0,1,2.818,0,0,0,BNC,S,ST,MD,0,0,3,winter
603,27,0,2,3.876,0,0,0,BNC,S,ST,LR,0,4,3,winter
603,29,1,1,2.821,2.89,2.89,0,BNC,S,UN,MD,0,0,3,winter
603,30,3,3,0.99,0.99,0.99,0,CLF,S,RG,SM,0,0,3,winter
603,31,0,0,1.29,0,0,0,CLF,S,RG,SM,0,0,3,winter
603,32,2,0,1.79,1.79,1.79,0,CLF,S,RG,MD,0,0,3,winter
603,34,0,1,5.218,0,0,0,DWN,B,RG,XL,4,0,3,winter
603,35,0,0,1.29,0,0,0,DWN,B,RG,SM,0,0,3,winter
603,36,0,0,1.79,0,0,0,DWN,B,RG,SM,0,0,3,winter
603,37,0,1,3.19,0,0,0,DWN,B,RG,MD,0,0,3,winter
603,38,1,0,4.39,4.39,4.39,0,DWN,B,RG,LR,4,0,3,winter
603,39,0,0,5.166,0,0,0,DWN,B,LT,XL,7,0,3,winter
603,40,0,1,1.767,0,0,0,DWN,B,LT,SM,0,0,3,winter
603,41,0,2,3.19,0,0,0,DWN,B,LT,MD,0,0,3,winter
603,42,0,0,4.362,0,0,0,DWN,B,LT,LR,4,0,3,winter
603,44,0,8,2.743,0,0,0,DWN,F,RG,SM,0,0,3,winter
603,45,0,0,4.905,0,0,0,DWN,F,RG,MD,7,0,3,winter
603,46,6,6,2.743,2.69,2.69,0,DWN,F,LT,SM,0,0,3,winter
603,50,1,2,1.89,1.89,1.89,0,DWN,S,RG,SM,0,0,3,winter
